ElementCode,System,Table,Element,SystemType,Level,HIV,ProgramArea,Goal,PotentialOverlapHIV
3605,HMIS,DHIS,MA REFERRED OUT,Electronic,District,Y,PMTCT,36,Y
3606,HMIS,DHIS,MA SINGLETONS,Electronic,District,Y,PMTCT,6,?
3607,HMIS,DHIS,MA STAFF CONDUCTING DELIVERY A,Electronic,District,Y,PMTCT,67,Y
3608,HMIS,DHIS,MA STAFF CONDUCTING DELIVERY B,Electronic,District,Y,PMTCT,67,Y
3609,HMIS,DHIS,MA STAFF CONDUCTING DELIVERY C,Electronic,District,Y,PMTCT,67,Y
3610,HMIS,DHIS,MA TWINS TRIPLETS,Electronic,District,Y,PMTCT,6,Y
3611,HMIS,DHIS,MAL INPATIENT CONFIRMED MALARIA CASES <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3612,HMIS,DHIS,MAL INPATIENT CONFIRMED MALARIA CASES 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3613,HMIS,DHIS,MAL INPATIENT DEATHS TOTAL <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3614,HMIS,DHIS,MAL INPATIENT DEATHS TOTAL 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3615,HMIS,DHIS,MAL INPATIENT MALARIA DEATHS TOTAL <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3616,HMIS,DHIS,MAL INPATIENT MALARIA DEATHS TOTAL 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3617,HMIS,DHIS,MAL INPATIENT SUSPECTED MALARIA CASES < 5 YEARS,Electronic,District,Y,MALARIA,3,Y
3618,HMIS,DHIS,MAL INPATIENT SUSPECTED MALARIA CASES 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3619,HMIS,DHIS,MAL INPATIENTS TOTAL <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3620,HMIS,DHIS,MAL INPATIENTS TOTAL 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3621,HMIS,DHIS,MAL LA 1X6 CONSUMED,Electronic,District,Y,DRUGS,1,Y
3622,HMIS,DHIS,MAL LA 1X6 Q ISSUED,Electronic,District,Y,DRUGS,1,Y
3623,HMIS,DHIS,MAL LA 1X6 QDISPENSED,Electronic,District,Y,DRUGS,1,Y
3624,HMIS,DHIS,MAL LA 1X6 RECIEVED,Electronic,District,Y,DRUGS,1,Y
3625,HMIS,DHIS,MAL LA 1X6 STOCKED OUT,Electronic,District,Y,DRUGS,1,Y
3626,HMIS,DHIS,MAL LA 2X6 CONSUMED,Electronic,District,Y,DRUGS,1,Y
3627,HMIS,DHIS,MAL LA 2X6 Q ISSUED,Electronic,District,Y,DRUGS,1,Y
3628,HMIS,DHIS,MAL LA 2X6 QDISPENSED,Electronic,District,Y,DRUGS,1,Y
3629,HMIS,DHIS,MAL LA 2X6 RECIEVED,Electronic,District,Y,DRUGS,1,Y
3630,HMIS,DHIS,MAL LA 2X6 STOCKED OUT,Electronic,District,Y,DRUGS,1,Y
3631,HMIS,DHIS,MAL LA 3X6 CONSUMED,Electronic,District,Y,DRUGS,1,Y
3632,HMIS,DHIS,MAL LA 3X6 Q ISSUED,Electronic,District,Y,DRUGS,1,Y
3633,HMIS,DHIS,MAL LA 3X6 QDISPENSED,Electronic,District,Y,DRUGS,1,Y
3634,HMIS,DHIS,MAL LA 3X6 RECIEVED,Electronic,District,Y,DRUGS,1,Y
3635,HMIS,DHIS,MAL LA 3X6 STOCKED OUT,Electronic,District,Y,DRUGS,1,Y
3636,HMIS,DHIS,MAL LA 4X6 CONSUMED,Electronic,District,Y,DRUGS,1,Y
3637,HMIS,DHIS,MAL LA 4X6 Q ISSUED,Electronic,District,Y,DRUGS,1,Y
3638,HMIS,DHIS,MAL LA 4X6 QDISPENSED,Electronic,District,Y,DRUGS,1,Y
3639,HMIS,DHIS,MAL LA 4X6 RECEIVED,Electronic,District,Y,DRUGS,1,Y
3640,HMIS,DHIS,MAL LA 4X6 STOCKED OUT,Electronic,District,Y,DRUGS,1,Y
3641,HMIS,DHIS,MAL NUM OF INVALID TEST RDT <5 YRS,Electronic,District,Y,MALARIA,13,Y
3642,HMIS,DHIS,MAL NUM OF INVALID TEST RDT 5+ YRS,Electronic,District,Y,MALARIA,13,Y
3643,HMIS,DHIS,MAL OUTPATIENT CONFIRMED MALARIA CASES MICROSCOPY < 5 YEARS,Electronic,District,Y,MALARIA,3,Y
3644,HMIS,DHIS,MAL OUTPATIENT CONFIRMED MALARIA CASES MICROSCOPY 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3645,HMIS,DHIS,MAL OUTPATIENT CONFIRMED MALARIA CASES RDT <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3646,HMIS,DHIS,MAL OUTPATIENT CONFIRMED MALARIA CASES RDT 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3647,HMIS,DHIS,MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA MICROSCOPY <5 YEARS,Electronic,District,Y,MALARIA,3,Y
3648,HMIS,DHIS,MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA MICROSCOPY 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3649,HMIS,DHIS,MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA RDT < 5 YEARS,Electronic,District,Y,MALARIA,3,Y
3650,HMIS,DHIS,MAL OUTPATIENT SUSPECTED CASES TESTED FOR MALARIA RDT 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3651,HMIS,DHIS,MAL OUTPATIENT SUSPECTED MALARIA CASES < 5 YEARS,Electronic,District,Y,MALARIA,3,Y
3652,HMIS,DHIS,MAL OUTPATIENT SUSPECTED MALARIA CASES 5+ YEARS,Electronic,District,Y,MALARIA,3,Y
3653,HMIS,DHIS,MAL RDTS CONSUMED,Electronic,District,Y,DRUGS,13,Y
3654,HMIS,DHIS,MAL RDTS RECEIVED,Electronic,District,Y,DRUGS,13,Y
3655,HMIS,DHIS,MAL RTDS CONSUMED,Electronic,District,Y,DRUGS,13,Y
3656,HMIS,DHIS,MAL RTDS Q ISSUED,Electronic,District,Y,DRUGS,13,Y
3657,HMIS,DHIS,MAL RTDS RECIEVED,Electronic,District,Y,DRUGS,13,Y
3658,HMIS,DHIS,MAL RTDS STOCKED OUT,Electronic,District,Y,DRUGS,13,Y
3659,HMIS,DHIS,MAL SP CONSUMED,Electronic,District,Y,DRUGS,13,Y
3660,HMIS,DHIS,MAL SP Q ISSUED,Electronic,District,Y,DRUGS,13,Y
3661,HMIS,DHIS,MAL SP RECEIVED,Electronic,District,Y,DRUGS,13,Y
3662,HMIS,DHIS,MAL SP STOCKED OUT,Electronic,District,Y,DRUGS,13,Y
3663,HMIS,DHIS,MALARIA # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,Y,MALARIA,3,N
3664,HMIS,DHIS,MALARIA # OF FILM SHOWS,Electronic,District,Y,MALARIA,3,N
3665,HMIS,DHIS,MALARIA # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,Y,MALARIA,3,N
3666,HMIS,DHIS,MALARIA # OF ROAD SHOWS,Electronic,District,Y,MALARIA,3,N
3667,HMIS,DHIS,MALARIA ADMISSION,Electronic,District,Y,MALARIA,3,Y
3668,HMIS,DHIS,MALARIA DISTRICT HOSPITAL,Electronic,District,Y,MALARIA,7,Y
3669,HMIS,DHIS,MALARIA FLIPCHART,Electronic,District,Y,MALARIA,3,Y
3670,HMIS,DHIS,MALARIA HEALTH CENTRE,Electronic,District,Y,MALARIA,7,Y
3671,HMIS,DHIS,MALARIA INPATIENT DEATH,Electronic,District,Y,MALARIA,3,Y
3672,HMIS,DHIS,MALARIA LEAFLETS,Electronic,District,Y,MALARIA,3,N
3673,HMIS,DHIS,MALARIA NEW,Electronic,District,Y,MALARIA,3,Y
3674,HMIS,DHIS,MALARIA NONE,Electronic,District,Y,MALARIA,3,Y
3675,HMIS,DHIS,MALARIA OTHER,Electronic,District,Y,MALARIA,3,Y
3676,HMIS,DHIS,MALARIA POSTERS,Electronic,District,Y,MALARIA,3,N
3677,HMIS,DHIS,MALARIA RURAL COMM HOSP,Electronic,District,Y,MALARIA,7,Y
3678,HMIS,DHIS,MALARIA TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,Y,MALARIA,3,Y
3679,HMIS,DHIS,MALARIA TV DVDS,Electronic,District,Y,MALARIA,3,N
3680,HMIS,DHIS,MALNUTRITION ADMISSION,Electronic,District,Y,NUTRITION,3,Y
3681,HMIS,DHIS,MALNUTRITION INPATIENT DEATH,Electronic,District,Y,NUTRITION,3,Y
3682,HMIS,DHIS,MALNUTRITION NEW,Electronic,District,Y,NUTRITION,3,Y
3683,HMIS,DHIS,MANAGEMENT MEETINGS CONDUCTED,Electronic,District,Y,OTHER,7,Y
3684,HMIS,DHIS,MAT MATERNAL DEATHS,Electronic,District,N,,none,
3685,HMIS,DHIS,MATERNAL HEALTH # OF COMMUNITY MEETINGS COMMEMORATION DAYS,Electronic,District,Y,PMTCT,6,N
3686,HMIS,DHIS,MATERNAL HEALTH # OF FILM SHOWS,Electronic,District,Y,PMTCT,6,N
3687,HMIS,DHIS,MATERNAL HEALTH # OF INTERACTIVE DRAMA SESSIONS,Electronic,District,Y,PMTCT,6,N
3688,HMIS,DHIS,MATERNAL HEALTH # OF ROAD SHOWS,Electronic,District,Y,PMTCT,6,N
3689,HMIS,DHIS,MATERNAL HEALTH DISTRICT HOSPITAL,Electronic,District,Y,PMTCT,6,Y
3690,HMIS,DHIS,MATERNAL HEALTH FLIPCHART,Electronic,District,Y,PMTCT,6,Y
3691,HMIS,DHIS,MATERNAL HEALTH HEALTH CENTRE,Electronic,District,Y,PMTCT,67,Y
3692,HMIS,DHIS,MATERNAL HEALTH NONE,Electronic,District,Y,PMTCT,6,Y
3693,HMIS,DHIS,MATERNAL HEALTH POSTERS,Electronic,District,Y,PMTCT,6,Y
3694,HMIS,DHIS,MATERNAL HEALTH RURAL COMM HOSP,Electronic,District,Y,PMTCT,67,Y
3695,HMIS,DHIS,MATERNAL HEALTH TOTAL# PROVIDED IN THIS QUARTER,Electronic,District,Y,PMTCT,6,Y
3696,HMIS,DHIS,MATERNAL HEALTH TV DVDS,Electronic,District,Y,PMTCT,6,N
3697,HMIS,DHIS,MATERNITY ADMISSION,Electronic,District,Y,PMTCT,6,Y
3698,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP <30,Electronic,District,Y,CC,3,Y
3699,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP >45,Electronic,District,Y,CC,3,Y
3700,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP 30 45,Electronic,District,Y,CC,3,Y
3701,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP HIV,Electronic,District,Y,CC,3,Y
3702,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP HIV+,Electronic,District,Y,CC,34,Y
3703,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA + <30,Electronic,District,Y,CC,3,Y
3704,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA + >45,Electronic,District,Y,CC,3,Y
3705,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA + 30 45,Electronic,District,Y,CC,3,Y
3706,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA + HIV,Electronic,District,Y,CC,34,Y
3707,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA + UKNOWN,Electronic,District,Y,CC,3,Y
3708,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA <30,Electronic,District,Y,CC,3,Y
3709,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA >45,Electronic,District,Y,CC,3,Y
3710,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA 30 45,Electronic,District,Y,CC,3,Y
3711,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA HIV,Electronic,District,Y,CC,34,Y
3712,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA HIV +,Electronic,District,Y,CC,34,Y
3713,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA UKNOWN,Electronic,District,Y,CC,3,Y
3714,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP INITIAL VIA+ HIV+,Electronic,District,Y,CC,34,Y
3715,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP UKNOWN,Electronic,District,Y,CC,3,Y
3716,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP VIA HIV,Electronic,District,Y,CC,34,Y
3717,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP VIA HIV +,Electronic,District,Y,CC,34,Y
3718,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP VIA+ HIV,Electronic,District,Y,CC,34,Y
3719,HMIS,DHIS,MCCP 1 YEAR FOLLOW UP VIA+ HIV+,Electronic,District,Y,CC,34,Y
3720,HMIS,DHIS,MCCP 3 MONTH REVIEW <30,Electronic,District,Y,CC,3,Y
3721,HMIS,DHIS,MCCP 3 MONTH REVIEW >45,Electronic,District,Y,CC,3,Y
3722,HMIS,DHIS,MCCP 3 MONTH REVIEW 30 45,Electronic,District,Y,CC,3,Y
3723,HMIS,DHIS,MCCP 3 MONTH REVIEW HIV,Electronic,District,Y,CC,34,Y
3724,HMIS,DHIS,MCCP 3 MONTH REVIEW HIV +,Electronic,District,Y,CC,34,Y
3725,HMIS,DHIS,MCCP 3 MONTH REVIEW UKNOWN,Electronic,District,Y,CC,3,Y
3726,HMIS,DHIS,MCCP IMMEDIATE CRYO DONE HIV,Electronic,District,Y,CC,34,Y
3727,HMIS,DHIS,MCCP IMMEDIATE CRYO DONE HIV+,Electronic,District,Y,CC,34,Y
3728,HMIS,DHIS,MCCP INITIAL VIA <30,Electronic,District,Y,CC,3,Y
3729,HMIS,DHIS,MCCP INITIAL VIA >45,Electronic,District,Y,CC,3,Y
3730,HMIS,DHIS,MCCP INITIAL VIA 30 45,Electronic,District,Y,CC,3,Y
3731,HMIS,DHIS,MCCP INITIAL VIA HIV,Electronic,District,Y,CC,34,Y
3732,HMIS,DHIS,MCCP INITIAL VIA HIV+,Electronic,District,Y,CC,34,Y
3733,HMIS,DHIS,MCCP INITIAL VIA UKNOWN,Electronic,District,Y,CC,3,Y
3734,HMIS,DHIS,MCCP INITIAL VIA+ <30,Electronic,District,Y,CC,3,Y
3735,HMIS,DHIS,MCCP INITIAL VIA+ >45,Electronic,District,Y,CC,3,Y
3736,HMIS,DHIS,MCCP INITIAL VIA+ 30 45,Electronic,District,Y,CC,3,Y
3737,HMIS,DHIS,MCCP INITIAL VIA+ HIV,Electronic,District,Y,CC,34,Y
3738,HMIS,DHIS,MCCP INITIAL VIA+ HIV+,Electronic,District,Y,CC,34,Y
3739,HMIS,DHIS,MCCP INITIAL VIA+ UKNOWN,Electronic,District,Y,CC,3,Y
3740,HMIS,DHIS,MCCP POSTPONED CRYO DONE <30,Electronic,District,Y,CC,3,Y
3741,HMIS,DHIS,MCCP POSTPONED CRYO DONE >45,Electronic,District,Y,CC,3,Y
3742,HMIS,DHIS,MCCP POSTPONED CRYO DONE 30 45,Electronic,District,Y,CC,3,Y
3743,HMIS,DHIS,MCCP POSTPONED CRYO DONE HIV,Electronic,District,Y,CC,34,Y
3744,HMIS,DHIS,MCCP POSTPONED CRYO DONE HIV+,Electronic,District,Y,CC,34,Y
3745,HMIS,DHIS,MCCP POSTPONED CRYO DONE UKNOWN,Electronic,District,Y,CC,3,Y
3746,HMIS,DHIS,MCCP POSTPONED CRYO HIV+,Electronic,District,Y,CC,34,Y
3747,HMIS,DHIS,MCCP POSTPONED CRYO NOT DONE HIV,Electronic,District,Y,CC,3,Y
3748,HMIS,DHIS,MCCP POSTPONED CRYO NOT DONE HIV+,Electronic,District,Y,CC,34,Y
3749,HMIS,DHIS,MCCP POSTPONED CRYO NOT DONE UKNOWN,Electronic,District,Y,CC,3,Y
3750,HMIS,DHIS,MCCP PROBLEM VISIT <30,Electronic,District,Y,CC,3,Y
3751,HMIS,DHIS,MCCP PROBLEM VISIT >45,Electronic,District,Y,CC,3,Y
3752,HMIS,DHIS,MCCP PROBLEM VISIT 30 45,Electronic,District,Y,CC,3,Y
3753,HMIS,DHIS,MCCP PROBLEM VISIT HIV,Electronic,District,Y,CC,34,Y
3754,HMIS,DHIS,MCCP PROBLEM VISIT HIV+,Electronic,District,Y,CC,34,Y
3755,HMIS,DHIS,MCCP PROBLEM VISIT UKNOWN,Electronic,District,Y,CC,3,Y
3756,HMIS,DHIS,MCCP REFERRAL LARGE LESION <30,Electronic,District,Y,CC,3,Y
3757,HMIS,DHIS,MCCP REFERRAL LARGE LESION >45,Electronic,District,Y,CC,3,Y
3758,HMIS,DHIS,MCCP REFERRAL LARGE LESION 30 45,Electronic,District,Y,CC,3,Y
3759,HMIS,DHIS,MCCP REFERRAL LARGE LESION HIV,Electronic,District,Y,CC,34,Y
3760,HMIS,DHIS,MCCP REFERRAL LARGE LESION HIV+,Electronic,District,Y,CC,34,Y
3761,HMIS,DHIS,MCCP REFERRAL LARGE LESION UKNOWN,Electronic,District,Y,CC,3,Y
3762,HMIS,DHIS,MCCP REFERRAL OTHER GYN HIV,Electronic,District,Y,CC,34,Y
3763,HMIS,DHIS,MCCP REFERRAL OTHER GYN HIV+,Electronic,District,Y,CC,34,Y
3764,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER <30,Electronic,District,Y,CC,3,Y
3765,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER >45,Electronic,District,Y,CC,3,Y
3766,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER 30 45,Electronic,District,Y,CC,3,Y
3767,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER HIV,Electronic,District,Y,CC,34,Y
3768,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER HIV+,Electronic,District,Y,CC,34,Y
3769,HMIS,DHIS,MCCP REFERRAL SUSPECT CANCER UKNOWN,Electronic,District,Y,CC,3,Y
3770,HMIS,DHIS,MCCPP 3 MONTH REVIEW HIV,Electronic,District,Y,CC,34,Y
3771,HMIS,DHIS,MCCPP 3 MONTH REVIEW HIV +,Electronic,District,Y,CC,34,Y
3772,HMIS,DHIS,MCCPP INITIAL VIA HIV,Electronic,District,Y,CC,34,Y
3773,HMIS,DHIS,MCCPP INITIAL VIA HIV+,Electronic,District,Y,CC,34,Y
3774,HMIS,DHIS,MCCPP POSTPONED CRYO HIV,Electronic,District,Y,CC,34,Y
3775,HMIS,DHIS,MCCPP POSTPONED CRYO HIV+,Electronic,District,Y,CC,34,Y
3776,HMIS,DHIS,MCCPP PROBLEM VISIT HIV,Electronic,District,Y,CC,34,Y
3777,HMIS,DHIS,MCCPP PROBLEM VISIT HIV+,Electronic,District,Y,CC,34,Y
3778,HMIS,DHIS,MDR CLINICAL MDR <15,Electronic,District,Y,ART,4,Y
3779,HMIS,DHIS,MDR CLINICAL MDR 15+,Electronic,District,Y,ART,4,Y
3780,HMIS,DHIS,MDR CLINICAL MDR NEW CASES,Electronic,District,Y,ART,4,Y
3781,HMIS,DHIS,MDR CLINICAL MDR PREVIOUSLY TREATED WITH FLDS,Electronic,District,Y,ART,4,Y
3782,HMIS,DHIS,MDR CLINICAL MDR PREVIOUSLY TREATED WITH SLDS,Electronic,District,Y,ART,4,Y
3783,HMIS,DHIS,MDR CONFIRMED MDR <15,Electronic,District,Y,ART,4,Y
3784,HMIS,DHIS,MDR CONFIRMED MDR 15+,Electronic,District,Y,ART,4,Y
3785,HMIS,DHIS,MDR CONFIRMED MDR NEW CASES,Electronic,District,Y,ART,4,Y
3786,HMIS,DHIS,MDR CONFIRMED MDR PREVIOUSLY TREATED WITH FLDS,Electronic,District,Y,ART,4,Y
3787,HMIS,DHIS,MDR CONFIRMED MDR PREVIOUSLY TREATED WITH SLDS,Electronic,District,Y,ART,4,Y
3788,HMIS,DHIS,MDR CONFIRMED RR 15+,Electronic,District,Y,ART,4,Y
3789,HMIS,DHIS,MDR CONFIRMED RR CASES <15,Electronic,District,Y,ART,4,Y
3790,HMIS,DHIS,MDR CONFIRMED RR CASES NEW CASES,Electronic,District,Y,ART,4,Y
3791,HMIS,DHIS,MDR CONFIRMED RR CASES PREVIOUSLY TREATED WITH FLDS,Electronic,District,Y,ART,4,Y
3792,HMIS,DHIS,MDR CONFIRMED RR CASES PREVIOUSLY TREATED WITH SLDS,Electronic,District,Y,ART,4,Y
3793,HMIS,DHIS,MDR INTERIM OUTCOME CULTURE AND SMEAR NOT DONE,Electronic,District,Y,ART,4,Y
3794,HMIS,DHIS,MDR INTERIM OUTCOME DIED,Electronic,District,Y,ART,4,Y
3795,HMIS,DHIS,MDR INTERIM OUTCOME LOST TO FOLLOW UP,Electronic,District,Y,ART,4,Y
3796,HMIS,DHIS,MDR INTERIM OUTCOME NEGATIVE BACTERIOLOGIC RESULTS,Electronic,District,Y,ART,4,Y
3797,HMIS,DHIS,MDR INTERIM OUTCOME NUMBER IN COHORT,Electronic,District,Y,ART,4,Y
3798,HMIS,DHIS,MDR INTERIM OUTCOME POSITIVE BACTERIOLOGIC RESULTS,Electronic,District,Y,ART,4,Y
3799,HMIS,DHIS,MDR INTERIM OUTCOME TRANSFER OUT,Electronic,District,Y,ART,4,Y
3800,HMIS,DHIS,MDR TREATMENT OUTCOME COMPLETED,Electronic,District,Y,ART,4,Y
3801,HMIS,DHIS,MDR TREATMENT OUTCOME CURED,Electronic,District,Y,ART,4,Y
3802,HMIS,DHIS,MDR TREATMENT OUTCOME DIED,Electronic,District,Y,ART,4,Y
3803,HMIS,DHIS,MDR TREATMENT OUTCOME FAILED,Electronic,District,Y,ART,4,Y
3804,HMIS,DHIS,MDR TREATMENT OUTCOME LOST TO FOLLOW UP,Electronic,District,Y,ART,4,Y
3805,HMIS,DHIS,MDR TREATMENT OUTCOME NO OUTCOME ASSIGNED,Electronic,District,Y,ART,4,Y
3806,HMIS,DHIS,MDR TREATMENT OUTCOME TOTAL IN CORHORT,Electronic,District,Y,ART,4,Y
3807,HMIS,DHIS,ME NUM OF MEDICAL ACQUIRED DURING THE MONTH,Electronic,District,Y,OTHER,7,N
3808,HMIS,DHIS,ME NUM OF MEDICAL EQUIP DONATIONS RECEIVED DURING THE MONTH,Electronic,District,Y,OTHER,7,N
3809,HMIS,DHIS,ME NUM OF MEDICAL EQUIP LOSSES  INCLUDIN THEFTS  REPORTED,Electronic,District,Y,OTHER,7,N
3810,HMIS,DHIS,ME NUM OF MEDICAL EQUIP MANTAINED DURING THE MONTH,Electronic,District,Y,OTHER,7,N
3811,HMIS,DHIS,ME NUM OF MEDICAL EQUIP REPORTEDLY IN NEED OF MANTAINANCE DURING THE MONTH,Electronic,District,Y,OTHER,7,N
3812,HMIS,DHIS,ME TOT COST OF ALL MEDICAL EQUIP REPAIRS INCURRED DURING THE MONTH,Electronic,District,Y,BUDGET,9,N
3813,HMIS,DHIS,ME TOT ESTIMATED VALUE OF MEDICAL EQUIP RECEIVED DURING THE MONTH,Electronic,District,Y,BUDGET,9,N
3814,HMIS,DHIS,ME TOTESTIMATED VALUE OF ALL MEDICAL EQUIP LOSSES DURING THE MONTH,Electronic,District,Y,BUDGET,9,N
3815,HMIS,DHIS,MEASLES ADMISSION,Electronic,District,N,,none,
3816,HMIS,DHIS,MEASLES INPATIENT DEATH,Electronic,District,N,,none,
3817,HMIS,DHIS,MEASLES UNDER 5 YEARS ADMISSION,Electronic,District,N,,none,
3818,HMIS,DHIS,MEASLES UNDER 5 YEARS INPATIENT DEATH,Electronic,District,N,,none,
3819,HMIS,DHIS,MEASLES UNDER 5 YEARS NEW,Electronic,District,N,,none,
3820,HMIS,DHIS,MED ABSCESS,Electronic,District,N,,none,
3821,HMIS,DHIS,MED ACUTE AND TRANSIENT PSYCHOTIC DISORDER,Electronic,District,N,,none,
3822,HMIS,DHIS,MED ACUTE MALNUTRITION,Electronic,District,Y,NUTRITION,3,Y
3823,HMIS,DHIS,MED ACUTE MALNUTRITION IN PREGNANCY AND LACTATING WOMEN,Electronic,District,Y,NUTRITION,3,Y
3824,HMIS,DHIS,MED ACUTE NUTRITION  ADOLESCENTS & ADULTS,Electronic,District,Y,NUTRITION,3,Y
3825,HMIS,DHIS,MED AIDS,Electronic,District,Y,ART,4,Y
3826,HMIS,DHIS,MED ALCOHOL USE MENTAL DISORDER,Electronic,District,N,,none,
3827,HMIS,DHIS,MED ANEMIA,Electronic,District,N,,none,
3828,HMIS,DHIS,MED ANEMIA IN PREGNANCY,Electronic,District,N,,none,
3829,HMIS,DHIS,MED ANTHRAX,Electronic,District,N,,none,
3830,HMIS,DHIS,MED APPENDICITIS,Electronic,District,N,,none,
3831,HMIS,DHIS,MED ASTHMA ALL FORMS,Electronic,District,N,,none,
3832,HMIS,DHIS,MED BED CAPACITY,Electronic,District,N,,none,
3833,HMIS,DHIS,MED BILHARZIA  SCHISTOSOMIASIS,Electronic,District,N,,none,
3834,HMIS,DHIS,MED BOWEL OBSTRUCTION,Electronic,District,N,,none,
3835,HMIS,DHIS,MED BREAST CANCER,Electronic,District,N,,none,
3836,HMIS,DHIS,MED BRONCHITIS  ALL FORMS,Electronic,District,N,,none,
3837,HMIS,DHIS,MED CERVICAL CANCER,Electronic,District,Y,CC,3,Y
3838,HMIS,DHIS,MED CHICKEN POX,Electronic,District,N,,none,
3839,HMIS,DHIS,MED CHOLERA,Electronic,District,N,,none,
3840,HMIS,DHIS,MED CONGENITAL HEART DISEASES,Electronic,District,N,,none,
3841,HMIS,DHIS,MED CONGENITAL MALFORMATIONS,Electronic,District,N,,none,
3842,HMIS,DHIS,MED DEPRESSION,Electronic,District,N,,none,
3843,HMIS,DHIS,MED DIABETES,Electronic,District,N,,none,
3844,HMIS,DHIS,MED DIARRHOEA DISEASES  NON BLOODY,Electronic,District,N,,none,
3845,HMIS,DHIS,MED DIARRHOEA DISEASES  NON BLOODY  UNDER 5,Electronic,District,N,,none,
3846,HMIS,DHIS,MED DIPHTHERIA,Electronic,District,N,,none,
3847,HMIS,DHIS,MED DRUG USE MENTAL DISORDER,Electronic,District,N,,none,
3848,HMIS,DHIS,MED DYSENTERY,Electronic,District,N,,none,
3849,HMIS,DHIS,MED EAR INFECTIONS,Electronic,District,N,,none,
3850,HMIS,DHIS,MED EBOLA,Electronic,District,N,,none,
3851,HMIS,DHIS,MED ELEPHANTIASIS,Electronic,District,N,,none,
3852,HMIS,DHIS,MED EPIGLOTITIS,Electronic,District,N,,none,
3853,HMIS,DHIS,MED EPILEPSY,Electronic,District,N,,none,
3854,HMIS,DHIS,MED GASTRO INTESTINAL BLEEDING,Electronic,District,N,,none,
3855,HMIS,DHIS,MED GENDER BASED PHYSICAL INJURIES,Electronic,District,N,,none,
3856,HMIS,DHIS,MED GENERAL ASSAULT INJURIES,Electronic,District,N,,none,
3857,HMIS,DHIS,MED GOITRE,Electronic,District,N,,none,
3858,HMIS,DHIS,MED H1N1,Electronic,District,N,,none,
3859,HMIS,DHIS,MED HERNIA,Electronic,District,N,,none,
3860,HMIS,DHIS,MED HYPERTENSION,Electronic,District,N,,none,
3861,HMIS,DHIS,MED INFLUENZA  ALL FORMS,Electronic,District,N,,none,
3862,HMIS,DHIS,MED INPATIENT DAYS,Electronic,District,N,,none,
3863,HMIS,DHIS,MED INTESTINAL WORMS,Electronic,District,N,,none,
3864,HMIS,DHIS,MED JAUNDICE AND INFECTIVE HEPATITIS,Electronic,District,N,,none,
3865,HMIS,DHIS,MED KAPOSI’S SARCOMA,Electronic,District,N,,none,
